Row ID'n,Order ID'n,Order Date'n,Order Priority'n,Order Quantity'n,Sales,Discount,Ship Mode'n,Profit,Unit Price'n,Shipping Cost'n,Customer Name'n,Province,Region,Customer Segment'n,Product Category'n,Product Sub-Category'n,Product Name'n,Product Container'n,Product Base Margin'n,Ship Date'n,PRIN1,PRIN2,PRIN3,PRIN4
5902,41831,21Jul2012,Not Specified,43,3441.09,0.03,Delivery Truck,431.95,80.97,30.06,Muhammed Lee,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,23Jul2012,0.551333925,0.615980634,0.491322403,-0.480692687
5903,41831,21Jul2012,Not Specified,38,209.61,0.05,Regular Air,-96.29,5.28,5.66,Muhammed Lee,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,22Jul2012,-0.503512286,0.65037875,0.175025323,0.108573266
5906,41888,28Feb2009,Low,18,1979.47,0.1,Regular Air,690.27,120.98,9.07,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,09Mar2009,-0.167731808,0.495458132,-1.07415602,1.559534333
5907,41888,28Feb2009,Low,23,187.8,0.08,Express Air,-41.83,8.32,2.38,Victoria Pisteka,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,04Mar2009,-0.273660855,-0.708440896,0.765253886,0.895563678
5908,41888,28Feb2009,Low,29,2823.037,0.1,Regular Air,372.40,125.99,4.2,Victoria Pisteka,British Columbia,West,Corporate,Technology,Telephones and Communication,V3682,Small Box,0.59,28Feb2009,0.15436546,0.026816015,0.164821629,1.609036729
5927,42054,14Sep2012,Medium,32,94.55,0.01,Regular Air,6.74,2.88,1.49,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,16Sep2012,-0.637838912,0.829445294,-0.206902005,-1.173179633
5940,42148,20Oct2011,Critical,11,45.31,0.07,Regular Air,-10.64,3.98,2.97,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,23Oct2011,-0.811230221,0.204925184,-1.141736876,0.556178478
5959,42306,14Sep2012,High,4,36.46,0.1,Regular Air,-7.41,8.69,2.99,Maureen Gastineau,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,16Sep2012,-0.824815963,-0.142306573,-1.317587543,1.439682244
5967,42338,02Nov2009,Not Specified,14,63.91,0.04,Regular Air,-44.47,4.14,6.6,Adam Hart,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49,04Nov2009,-0.553786582,-0.178444013,-0.416352304,-0.386909855
5968,42338,02Nov2009,Not Specified,32,1909.0065,0.01,Regular Air,344.13,65.99,8.99,Adam Hart,British Columbia,West,Corporate,Technology,Telephones and Communication,SC-3160,Small Box,0.59,04Nov2009,0.120431169,0.156664001,0.590848416,-1.198791538
5972,42343,14Aug2009,Critical,46,3412.08,0.04,Delivery Truck,239.23,70.98,26.85,Berenike Kampe,British Columbia,West,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,16Aug2009,,,,
5973,42343,14Aug2009,Critical,31,1311.68,0.03,Regular Air,230.37,40.99,17.48,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,15Aug2009,-0.14469813,0.561951725,-0.169656827,-0.561872814
5991,42467,14Oct2010,High,10,238.88,0.01,Regular Air,-48.21,22.38,15.1,Julia Barnett,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,14Oct2010,-0.507597968,-0.060809957,-0.882123245,-1.345420984
5992,42467,14Oct2010,High,39,1235.29,0,Express Air,53.63,30.98,6.5,Julia Barnett,British Columbia,West,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,16Oct2010,0.01048477,0.113099652,1.115203619,-1.47586422
5993,42467,14Oct2010,High,12,1928.327,0.09,Regular Air,-253.37,195.99,8.99,Julia Barnett,British Columbia,West,Consumer,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,16Oct2010,-0.027327046,-0.820337054,-0.521692119,1.157673727
6005,42529,10Oct2010,Low,8,57.15,0.03,Regular Air,-33.95,5.98,7.5,Bobby Elias,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,0.4,15Oct2010,-0.676133944,-0.044745884,-0.972210897,-0.729037983
6008,42563,12Aug2010,Medium,7,44.25,0.07,Express Air,-14.36,4.24,5.41,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,12Aug2010,-0.798080289,0.05809265,-1.271691732,0.525274063
6011,42567,11Jan2010,Critical,12,1940.32,0,Delivery Truck,-18.81,146.34,43.75,Tom Prescott,British Columbia,West,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,13Jan2010,0.666236325,-1.384299344,0.307727594,-1.70486858
6024,42691,24May2010,Low,50,2447.65,0,Regular Air,1170.35,46.94,6.77,Noel Staavos,British Columbia,West,Consumer,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,02Jun2010,0.249423022,1.480479931,0.771193133,-1.347971449
6025,42691,24May2010,Low,7,1069.64,0.09,Regular Air,-139.75,161.55,19.99,Noel Staavos,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,28May2010,0.071824785,-1.313355291,-0.271544134,1.094856182
6058,42919,06Oct2011,Medium,7,1143.4285,0.04,Express Air,-475.66,195.99,4.2,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,07Oct2011,-0.306175343,-0.748666208,-0.851994502,-0.437662565
6070,43010,09Oct2012,Critical,40,233.2,0,Regular Air,74.83,5.68,1.46,Bryan Spruell,British Columbia,West,Consumer,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,0.39,09Oct2012,-0.508537315,0.981150808,0.229956572,-1.432804225
6071,43010,09Oct2012,Critical,24,245.53,0.02,Regular Air,83.16,10.14,2.27,Bryan Spruell,British Columbia,West,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,11Oct2012,-0.643699072,0.637607304,-0.545258224,-0.915112259
6074,43043,14Apr2012,Critical,4,904.12,0.07,Regular Air,28.81,225.04,11.79,Adam Hart,British Columbia,West,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,16Apr2012,-0.276996645,-0.421914923,-1.475041116,0.495671766
6092,43170,13May2010,Low,25,7667.78,0.04,Delivery Truck,1494.01,306.14,26.53,Bobby Elias,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,20May2010,1.530412382,0.241469778,-0.188223802,-0.267397863
6093,43170,13May2010,Low,40,1305.85,0,Regular Air,65.01,30.98,17.08,Bobby Elias,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 197,Small Box,0.4,17May2010,-0.070115453,0.65668997,0.387553153,-1.444919392
6130,43397,12May2011,Critical,35,2130.31,0.08,Delivery Truck,-319.26,60.89,32.41,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,13May2011,0.359292467,-0.55639789,0.793166092,0.982316138
6146,43494,03Jan2012,Medium,2,3668.28,0.09,Regular Air,-4858.67,1938.02,13.99,Jill Matthias,British Columbia,West,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,04Jan2012,0.89764036,-3.273064656,-5.002461092,1.098933672
6165,43682,27Aug2012,Medium,14,1849.6,0.06,Regular Air,62.16,155.99,8.99,Tim Taslimi,British Columbia,West,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,29Aug2012,-0.045647598,-0.414171661,-0.509660535,0.243131166
6181,43814,09Jan2011,Medium,40,197.1,0.09,Regular Air,-12.88,5.28,2.99,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,10Jan2011,-0.576797292,0.801607027,0.061197528,1.382228599
6182,43814,09Jan2011,Medium,47,199.48,0.03,Regular Air,13.80,4.2,2.26,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,10Jan2011,-0.515251854,1.1397001,0.372248269,-0.442976069
6183,43815,13Jun2012,Not Specified,40,635.59,0.07,Regular Air,202.83,16.51,2.99,Corey Catlett,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,14Jun2012,-0.456015247,0.940635751,0.058502631,0.762412366
6184,43815,13Jun2012,Not Specified,22,1251.4,0.01,Regular Air,539.45,55.48,6.79,Corey Catlett,British Columbia,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,14Jun2012,-0.298210897,0.691645816,-0.619049219,-1.23578541
6185,43815,13Jun2012,Not Specified,45,3577.81,0.03,Regular Air,-1097.97,78.8,35,Corey Catlett,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Space Solutions™ Industrial Galvanized Steel Shelving.,Large Box,0.83,14Jun2012,0.863016393,-1.372166518,2.211334828,-0.552925803
6186,43844,31Oct2010,High,25,1009.868,0.02,Regular Air,170.57,45.99,4.99,Deborah Brumfield,British Columbia,West,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,31Oct2010,-0.205932013,0.046551973,0.193139358,-0.934378254
6187,43846,26Feb2009,High,9,31.36,0.1,Regular Air,-8.28,3.6,2.2,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,0.39,27Feb2009,-0.809743274,-0.004831765,-1.118151892,1.475419371
6207,43974,16Sep2009,Not Specified,8,64.23,0.03,Regular Air,15.83,7.64,1.39,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,17Sep2009,-0.814167993,0.221196383,-1.200444852,-0.715035315
6209,44000,04Oct2012,Not Specified,17,119.51,0.06,Regular Air,-51.30,7.1,6.05,Dan Campbell,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,04Oct2012,-0.660485454,0.167242883,-0.709641244,0.275681244
6210,44000,04Oct2012,Not Specified,19,332.38,0.05,Regular Air,89.95,17.78,5.03,Dan Campbell,British Columbia,West,Corporate,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,05Oct2012,-0.418145414,-0.13869324,-0.090816299,-0.041218018
6214,44003,17Nov2011,Low,38,202.42,0.09,Regular Air,0.86,5.34,2.99,Maris LaWare,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,21Nov2011,-0.575636995,0.729489454,0.018691208,1.366957657
6224,44069,02Jan2009,Critical,16,137.63,0.09,Express Air,26.71,9.11,2.15,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,04Jan2009,-0.718704031,0.167591458,-0.801127749,1.211278588
6225,44069,02Jan2009,Critical,43,614.8,0.08,Regular Air,247.79,15.04,1.97,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,02Jan2009,-0.430071913,0.971986248,0.232150074,1.094673938
6229,44099,12Mar2012,Medium,34,11823.52,0.1,Regular Air,4592.74,367.99,19.99,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,14Mar2012,2.465109049,2.380462609,-0.744693965,1.769581829
6230,44099,12Mar2012,Medium,19,80.81,0.1,Regular Air,-67.46,4.24,5.41,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,14Mar2012,-0.736772529,0.26644335,-0.831641553,1.547080271
6231,44133,06Jan2010,High,35,181.15,0.06,Regular Air,-46.68,5.28,3.96,Mark Packer,British Columbia,West,Corporate,Furniture,Office Furnishings,"Master Big Foot® Doorstop, Beige",Wrap Bag,0.54,07Jan2010,-0.389917239,0.189446736,0.546999066,0.381752638
6249,44261,23Mar2012,High,31,13064.06,0.01,Express Air,5979.56,420.98,19.99,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,25Mar2012,2.921283213,3.229821758,-1.040341869,-1.033969365
6250,44261,23Mar2012,High,34,4771.89,0.05,Delivery Truck,-427.99,140.98,36.09,Juliana Krohn,British Columbia,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,25Mar2012,1.07374462,-1.220249791,1.403868868,0.020555788
6251,44261,23Mar2012,High,1,3360.3,0.05,Delivery Truck,-7961.43,3502.14,8.73,Juliana Krohn,British Columbia,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,24Mar2012,2.055534913,-5.828058125,-7.257068147,-0.198635978
6252,44261,23Mar2012,High,10,306.663,0.07,Regular Air,-17.41,35.99,5.99,Juliana Krohn,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,26Mar2012,-0.666121506,0.018852975,-1.097250544,0.543314047
6263,44323,07Aug2012,Medium,27,21320.58,0.09,Delivery Truck,5381.02,810.98,16.06,Barry Weirich,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,09Aug2012,4.370187258,2.289284831,-1.508054101,1.473731958
6289,44517,23Apr2009,Medium,5,32.5,0.03,Regular Air,-16.67,5.28,5.61,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1954,Small Box,0.4,24Apr2009,-0.729624521,-0.071156272,-1.11347447,-0.747697709
6294,44549,22Jan2012,Medium,5,11.25,0.08,Regular Air,-4.96,2.08,1.49,Bill Shonely,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,23Jan2012,-0.853906065,-0.015946945,-1.295888527,0.824155961
6315,44679,03Jun2012,Medium,22,127.51,0.07,Regular Air,26.74,5.98,1.49,Debra Catini,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,04Jun2012,-0.693615797,0.393789129,-0.575841646,0.629758904
6316,44679,03Jun2012,Medium,35,2004.22,0.08,Regular Air,338.91,60.65,12.23,Debra Catini,British Columbia,West,Corporate,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,05Jun2012,0.221926233,-0.118295445,0.857649885,1.0008294
6329,44836,11Sep2009,Medium,21,125.79,0.02,Regular Air,28.53,5.98,1.49,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,12Sep2009,-0.673311332,0.465774081,-0.552998809,-0.941156651
6358,45120,09Apr2009,Critical,39,14591.44,0.07,Delivery Truck,5475.80,400.97,48.26,Emily Phan,British Columbia,West,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,10Apr2009,3.510458075,2.560146178,-0.41963923,0.86872378
6367,45158,10Apr2010,Low,40,375.52,0.09,Regular Air,131.70,9.68,2.03,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,12Apr2010,-0.537414082,0.886017605,0.039363122,1.386345075
6368,45158,10Apr2010,Low,15,63.84,0.03,Express Air,23.52,3.78,0.71,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,15Apr2010,-0.744881847,0.3162387,-0.80960214,-0.669842122
6377,45254,26Jul2010,High,45,3327.84,0.06,Delivery Truck,-3033.57,70.89,89.3,Corey Lock,British Columbia,West,Consumer,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,27Jul2010,1.187657223,-2.923301151,2.309808137,0.318001766
6379,45315,20Apr2012,Medium,32,1141.9,0.02,Regular Air,175.32,34.76,8.22,Peter Buhler,British Columbia,West,Consumer,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,21Apr2012,-0.084942115,0.130427265,0.567848158,-0.890024385
6387,45380,30Apr2009,Critical,34,1912.9845,0.06,Express Air,288.09,65.99,8.8,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,01May2009,0.081837276,0.120198132,0.567021241,0.380264605
6388,45380,30Apr2009,Critical,24,4170.865,0,Express Air,1030.51,195.99,4.2,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,KH 688,Small Box,0.57,02May2009,0.525253224,0.447944927,-0.134732415,-1.532655717
6393,45409,12Apr2010,Critical,11,3427.31,0.1,Delivery Truck,124.36,320.98,58.95,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,15Apr2010,1.172978509,-1.641093114,-0.322721415,1.4245163
6394,45409,12Apr2010,Critical,10,36.26,0.08,Regular Air,-28.37,3.28,3.97,Damala Kotsonis,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,13Apr2010,-0.567974398,-0.502554078,-0.394720041,0.828937906
6395,45409,12Apr2010,Critical,50,893.1375,0,Regular Air,11.00,20.99,1.25,Damala Kotsonis,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,15Apr2010,0.155935748,-0.119577824,2.226917538,-1.424480745
6406,45539,02Aug2009,Not Specified,15,269.2,0.02,Express Air,69.61,16.48,1.99,Grant Thornton,British Columbia,West,Corporate,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,04Aug2009,-0.634229331,0.238637309,-0.696509116,-0.986494742
6407,45539,02Aug2009,Not Specified,27,87.33,0.08,Regular Air,13.82,3.38,0.85,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,0.48,04Aug2009,-0.581020605,0.228526296,-0.054124291,0.96420742
6418,45605,10Apr2010,Medium,7,1494.27,0.05,Delivery Truck,-248.78,212.6,52.2,Nora Paige,British Columbia,West,Corporate,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,12Apr2010,0.705204607,-1.889016341,-0.000507539,-0.18956036
6423,45664,09Jun2012,Not Specified,24,473.03,0.09,Regular Air,26.27,19.98,10.49,Karen Carlisle,British Columbia,West,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,10Jun2012,-0.36260116,-0.077450214,-0.069077575,1.246147322
6426,45671,12Jun2011,Low,13,126.68,0.05,Regular Air,7.00,9.77,6.02,Charles Crestani,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,19Jun2011,-0.563592156,-0.158283184,-0.524450213,-0.077799909
6430,45728,21Jun2010,High,49,1711.79,0.01,Regular Air,812.32,33.29,1.99,Keith Herrera,British Columbia,West,Corporate,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,0.41,22Jun2010,-0.057366212,1.455425144,0.583910105,-1.041443065
6437,45762,21Jul2010,Low,21,793.85,0.01,Regular Air,308.53,37.94,5.08,Barry Weirich,British Columbia,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,26Jul2010,-0.444695566,0.567629313,-0.6034622,-1.248347507
6486,46151,08Nov2009,Critical,23,203.91,0.02,Regular Air,-35.44,8.6,6.19,Tony Molinari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,10Nov2009,-0.590919196,0.42300658,-0.459912862,-0.931445576
6523,46407,26Mar2009,Not Specified,7,38.37,0.1,Regular Air,-29.00,5.18,5.74,Rick Huthwaite,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,28Mar2009,-0.799742983,-0.042880817,-1.269646833,1.461546782
6534,46499,07Jun2009,Critical,1,46.94,0.06,Regular Air,-26.54,44.01,3.5,George Zrebassa,British Columbia,West,Consumer,Office Supplies,Appliances,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,0.59,08Jun2009,-0.547841192,-0.78102529,-0.697633962,0.137198435
